latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.21365,-101.84302,340.31,0.57,0.52,2025-01-13,2025,N21,VIIRS,n,2.0NRT,290.06,8.1,D
31.74856,-97.99406,207.38,0.48,0.65,2025-01-13,2025,N21,VIIRS,l,2.0NRT,293.69,80.01,D
31.75479,-97.98952,355.04,0.48,0.65,2025-01-13,2025,N21,VIIRS,n,2.0NRT,297.14,38.95,D
34.73424,-97.73784,337.68,0.53,0.67,2025-01-13,2025,N21,VIIRS,n,2.0NRT,283.84,5.43,D
33.41811,-104.58674,337.1,0.41,0.45,2025-01-13,2025,N21,VIIRS,n,2.0NRT,283.69,5.08,D
35.46658,-98.19961,336.22,0.5,0.66,2025-01-13,2025,N21,VIIRS,n,2.0NRT,282.9,5.96,D
35.60949,-98.01482,351.43,0.52,0.66,2025-01-13,2025,N21,VIIRS,n,2.0NRT,283.42,10.67,D
33.77581,-111.24365,331.07,0.38,0.36,2025-01-13,2025,N21,VIIRS,n,2.0NRT,297.9,3.94,D
32.12337,-97.82761,340.15,0.49,0.65,2025-01-13,2025,N21,VIIRS,n,2.0NRT,286.2,13.38,D
33.79776,-118.23189,333.17,0.45,0.47,2025-01-13,2025,N21,VIIRS,n,2.0NRT,295.78,13.64,D
31.85732,-101.76562,336.55,0.57,0.52,2025-01-13,2025,N21,VIIRS,n,2.0NRT,286.53,3.2,D
34.0417,-96.98849,349.83,0.57,0.69,2025-01-13,2025,N21,VIIRS,n,2.0NRT,283.25,9.97,D
34.47288,-96.97243,328.64,0.58,0.7,2025-01-13,2025,N21,VIIRS,n,2.0NRT,282.55,3.49,D
31.36009,-103.67693,335,0.44,0.46,2025-01-13,2025,N21,VIIRS,n,2.0NRT,289.86,2.79,D
34.69128,-96.72884,339.17,0.6,0.71,2025-01-13,2025,N21,VIIRS,n,2.0NRT,279.87,5.84,D
32.12365,-97.8222,331.49,0.5,0.65,2025-01-13,2025,N21,VIIRS,n,2.0NRT,286.25,6.18,D
40.06113,-123.26597,332.51,0.59,0.53,2025-01-13,2027,N21,VIIRS,n,2.0NRT,285.55,8.5,D
36.13906,-121.0973,336.54,0.57,0.52,2025-01-13,2027,N21,VIIRS,n,2.0NRT,291.67,6.11,D
36.14364,-121.09901,339.61,0.57,0.52,2025-01-13,2027,N21,VIIRS,n,2.0NRT,293.96,5.96,D
43.84398,-113.06833,338.71,0.39,0.36,2025-01-13,2027,N21,VIIRS,n,2.0NRT,275.73,14.4,D
42.67936,-96.21094,341.5,0.71,0.75,2025-01-13,2027,N21,VIIRS,n,2.0NRT,269.42,33.66,D
38.20366,-120.7468,328.39,0.49,0.49,2025-01-13,2027,N21,VIIRS,n,2.0NRT,288.48,4.23,D
37.37081,-119.85288,330.51,0.46,0.47,2025-01-13,2027,N21,VIIRS,n,2.0NRT,289.13,4.35,D
39.86667,-123.18523,338.37,0.59,0.53,2025-01-13,2027,N21,VIIRS,n,2.0NRT,287.71,12.97,D
40.06142,-123.26572,326.49,0.59,0.53,2025-01-13,2027,N21,VIIRS,n,2.0NRT,285.28,3.06,D
42.39027,-105.35845,354.66,0.47,0.48,2025-01-13,2027,N21,VIIRS,n,2.0NRT,272.43,24.11,D
37.45708,-120.21436,326.83,0.48,0.48,2025-01-13,2027,N21,VIIRS,n,2.0NRT,289.17,3.5,D
37.90107,-121.6878,336.57,0.56,0.51,2025-01-13,2027,N21,VIIRS,n,2.0NRT,290.74,6.55,D
39.86756,-123.1828,336.64,0.6,0.53,2025-01-13,2027,N21,VIIRS,n,2.0NRT,286.83,6.96,D
42.67934,-96.21954,347.65,0.71,0.75,2025-01-13,2027,N21,VIIRS,n,2.0NRT,275.62,33.66,D
46.47808,-123.50894,325.94,0.42,0.45,2025-01-13,2029,N21,VIIRS,n,2.0NRT,277.85,3.13,D
44.30811,-117.22839,329.4,0.41,0.37,2025-01-13,2029,N21,VIIRS,n,2.0NRT,274.83,4.04,D
46.76414,-109.06413,326.43,0.54,0.42,2025-01-13,2029,N21,VIIRS,n,2.0NRT,272.81,15.45,D
36.14336,-121.10282,328.89,0.7,0.75,2025-01-13,2207,N21,VIIRS,n,2.0NRT,292.5,9.1,D
34.32835,-83.08562,299.59,0.46,0.39,2025-01-14,0705,N21,VIIRS,n,2.0NRT,271.34,1.06,N
34.30511,-84.41885,313.79,0.53,0.42,2025-01-14,0705,N21,VIIRS,n,2.0NRT,271.58,3.52,N
35.79344,-91.74731,304.53,0.47,0.64,2025-01-14,0705,N21,VIIRS,n,2.0NRT,268.67,1.58,N
35.79157,-91.74602,298.14,0.47,0.64,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.24,2.03,N
39.96183,-76.59551,306.04,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.38,1.08,N
34.30447,-84.41322,318.69,0.53,0.42,2025-01-14,0705,N21,VIIRS,n,2.0NRT,272.66,3.28,N
33.53365,-86.75646,321.52,0.46,0.47,2025-01-14,0705,N21,VIIRS,n,2.0NRT,273.7,2.41,N
33.54271,-86.80579,299.92,0.46,0.47,2025-01-14,0705,N21,VIIRS,n,2.0NRT,272.38,0.91,N
34.80744,-82.04155,296.07,0.43,0.38,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.84,0.67,N
35.3418,-80.82729,321.97,0.4,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,273.26,2.35,N
35.93518,-89.71388,331.67,0.36,0.57,2025-01-14,0705,N21,VIIRS,n,2.0NRT,271.23,2.2,N
33.60121,-84.61934,301.13,0.53,0.42,2025-01-14,0705,N21,VIIRS,n,2.0NRT,271.65,1,N
35.64842,-89.93394,309.98,0.37,0.58,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.59,2.06,N
35.94047,-89.71336,318.15,0.36,0.57,2025-01-14,0705,N21,VIIRS,n,2.0NRT,271.53,2.2,N
35.5775,-81.31738,297.38,0.41,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,269.53,0.71,N
35.57782,-81.31881,298.78,0.41,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,268.81,0.49,N
36.49334,-85.19813,297.78,0.41,0.45,2025-01-14,0705,N21,VIIRS,n,2.0NRT,266.37,0.97,N
33.81371,-81.68445,326.68,0.41,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,274.3,2.21,N
34.90276,-87.2113,308.9,0.51,0.49,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.7,2.31,N
34.94351,-85.70262,296.32,0.42,0.45,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.74,1.12,N
33.60321,-84.61779,300.94,0.53,0.42,2025-01-14,0705,N21,VIIRS,n,2.0NRT,272.61,1.35,N
35.72894,-89.47639,314.07,0.35,0.57,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.8,1.55,N
36.04591,-79.44456,318.51,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.84,1.53,N
33.00794,-79.88583,303.53,0.38,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,278.7,1.25,N
33.01449,-79.88441,328.17,0.38,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,281.13,7.1,N
34.24831,-87.88638,297.5,0.54,0.51,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.04,1.12,N
35.08734,-92.55411,302.1,0.52,0.67,2025-01-14,0705,N21,VIIRS,n,2.0NRT,263.15,0.69,N
35.08714,-92.55471,297.09,0.52,0.67,2025-01-14,0705,N21,VIIRS,n,2.0NRT,263.2,1.28,N
34.24627,-87.88576,307.39,0.54,0.51,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.35,2.26,N
35.52969,-82.68111,297.74,0.46,0.39,2025-01-14,0705,N21,VIIRS,n,2.0NRT,269.22,0.62,N
40.39254,-79.85436,324.92,0.41,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.99,5.6,N
33.2473,-80.20312,311.31,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,275.24,1.19,N
34.64237,-87.09361,300.25,0.5,0.49,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.84,1.24,N
40.15219,-74.77264,295.26,0.42,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.97,1.2,N
41.56778,-84.04297,334.91,0.41,0.45,2025-01-14,0705,N21,VIIRS,n,2.0NRT,263.28,4.09,N
33.9202,-86.1485,306.25,0.43,0.46,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.8,1.34,N
34.37461,-79.8869,304.38,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,273.3,1.04,N
40.89084,-77.71171,324.97,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,268.98,3.24,N
39.42094,-74.54124,295.9,0.43,0.38,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.26,0.71,N
39.4233,-74.54394,298.58,0.43,0.38,2025-01-14,0705,N21,VIIRS,n,2.0NRT,269.37,0.53,N
40.06988,-74.76934,303.91,0.42,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,266.94,0.96,N
33.23181,-79.28853,298.9,0.38,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,277.49,0.46,N
33.22853,-79.28926,315.51,0.38,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,277.26,0.96,N
33.97,-78.17365,320.34,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,278.8,4.93,N
40.13718,-74.80755,301.3,0.42,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,268.45,1.01,N
34.63693,-87.08335,318.58,0.49,0.49,2025-01-14,0705,N21,VIIRS,n,2.0NRT,272.45,3.87,N
40.63541,-74.22044,301.79,0.43,0.38,2025-01-14,0705,N21,VIIRS,n,2.0NRT,277.86,2.24,N
40.15133,-74.76785,310.15,0.42,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,267.79,1.2,N
33.9707,-78.17784,320.63,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,276.65,4.27,N
40.8567,-75.26451,300.16,0.4,0.37,2025-01-14,0705,N21,VIIRS,n,2.0NRT,266.58,0.52,N
39.93975,-76.81602,325.6,0.39,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,271.3,3.07,N
35.01764,-82.26246,316.22,0.44,0.38,2025-01-14,0705,N21,VIIRS,n,2.0NRT,270.74,1.39,N
35.93585,-86.3769,295.26,0.47,0.48,2025-01-14,0705,N21,VIIRS,n,2.0NRT,266.23,0.62,N
39.51546,-77.85291,297.15,0.38,0.36,2025-01-14,0705,N21,VIIRS,n,2.0NRT,268.8,0.64,N
30.94053,-88.01405,310.8,0.51,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,279.26,2.77,N
30.00067,-90.39825,304.57,0.35,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,282.25,1.18,N
30.31726,-91.22353,303.68,0.39,0.59,2025-01-14,0707,N21,VIIRS,n,2.0NRT,275.86,1.51,N
37.88832,-77.59248,310.22,0.39,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,270.33,1.25,N
33.10778,-84.19414,298.22,0.5,0.41,2025-01-14,0707,N21,VIIRS,n,2.0NRT,272.05,0.82,N
29.99889,-90.39646,299.76,0.34,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,282.42,1.14,N
29.98721,-90.44453,295.83,0.35,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,279.46,0.78,N
30.00095,-90.40181,301.28,0.35,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.1,2.13,N
33.18008,-86.75948,295.52,0.46,0.47,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.04,0.86,N
33.09282,-86.80624,317.02,0.46,0.47,2025-01-14,0707,N21,VIIRS,n,2.0NRT,274.96,3.2,N
31.14704,-87.98463,317.38,0.51,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,278.46,2.12,N
32.31253,-90.13604,300.85,0.35,0.57,2025-01-14,0707,N21,VIIRS,n,2.0NRT,264.99,0.83,N
30.32687,-91.28014,301.33,0.39,0.6,2025-01-14,0707,N21,VIIRS,n,2.0NRT,277.94,0.8,N
30.51399,-88.21494,302.97,0.52,0.5,2025-01-14,0707,N21,VIIRS,n,2.0NRT,276.81,1.42,N
38.83543,-84.23829,331.74,0.39,0.44,2025-01-14,0707,N21,VIIRS,n,2.0NRT,271.97,4.98,N
32.31305,-90.13468,310.95,0.35,0.57,2025-01-14,0707,N21,VIIRS,n,2.0NRT,266.14,1.25,N
33.23449,-87.50574,296.89,0.5,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.59,1.46,N
30.4817,-91.17991,295.99,0.39,0.59,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.71,2,N
37.84911,-76.53167,300.5,0.4,0.37,2025-01-14,0707,N21,VIIRS,n,2.0NRT,269.27,0.93,N
33.09065,-86.8038,319.33,0.46,0.47,2025-01-14,0707,N21,VIIRS,n,2.0NRT,276.14,2.43,N
31.75378,-93.55444,303.43,0.56,0.69,2025-01-14,0707,N21,VIIRS,n,2.0NRT,272.5,1.71,N
30.34051,-88.4888,299.42,0.53,0.5,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.52,2.24,N
32.17721,-85.02954,296.39,0.54,0.42,2025-01-14,0707,N21,VIIRS,n,2.0NRT,278.04,1.64,N
31.43007,-84.69697,302.54,0.51,0.41,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.73,1.15,N
39.46937,-84.38434,333,0.4,0.44,2025-01-14,0707,N21,VIIRS,n,2.0NRT,263.63,3.87,N
30.0634,-90.59647,297.88,0.36,0.57,2025-01-14,0707,N21,VIIRS,n,2.0NRT,283.38,1.56,N
29.99979,-90.40716,338.15,0.35,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,282.88,2.43,N
33.235,-87.51121,296.59,0.5,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,276.42,1.28,N
29.60156,-89.8989,307.7,0.32,0.54,2025-01-14,0707,N21,VIIRS,n,2.0NRT,279.57,1.15,N
33.48315,-86.93264,311.68,0.47,0.48,2025-01-14,0707,N21,VIIRS,n,2.0NRT,272.97,1.64,N
32.27357,-86.29169,312.45,0.42,0.45,2025-01-14,0707,N21,VIIRS,n,2.0NRT,274.05,1.64,N
36.60592,-77.95433,321.28,0.39,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,271.91,2.68,N
31.15156,-87.98406,302.75,0.51,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,278.1,2.12,N
37.27367,-79.99662,312.52,0.4,0.37,2025-01-14,0707,N21,VIIRS,n,2.0NRT,271.29,1.97,N
29.83333,-93.96598,299.09,0.57,0.69,2025-01-14,0707,N21,VIIRS,n,2.0NRT,276.35,1.3,N
29.99949,-90.40359,304.46,0.34,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.64,2.43,N
33.21609,-86.79226,299.55,0.46,0.47,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.68,1.49,N
32.27283,-86.36407,311.34,0.42,0.45,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.81,1.07,N
29.93196,-89.97113,299.99,0.32,0.55,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.12,1.44,N
36.35576,-76.8056,317.35,0.4,0.37,2025-01-14,0707,N21,VIIRS,n,2.0NRT,272.96,2.57,N
37.18038,-77.44897,298.04,0.39,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.35,0.85,N
31.01958,-83.06475,322.43,0.43,0.38,2025-01-14,0707,N21,VIIRS,n,2.0NRT,277.58,1.71,N
25.85976,-80.34377,312.74,0.39,0.37,2025-01-14,0707,N21,VIIRS,n,2.0NRT,290.59,1.07,N
37.22168,-81.91267,314.62,0.45,0.39,2025-01-14,0707,N21,VIIRS,n,2.0NRT,265.24,1.5,N
30.33998,-88.48328,296.41,0.53,0.5,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.67,2.13,N
33.44062,-88.57131,320.95,0.58,0.52,2025-01-14,0707,N21,VIIRS,n,2.0NRT,272.62,5.39,N
37.23333,-82.03489,301.29,0.45,0.39,2025-01-14,0707,N21,VIIRS,n,2.0NRT,269.11,1.56,N
30.58513,-91.24008,295.51,0.39,0.6,2025-01-14,0707,N21,VIIRS,n,2.0NRT,275.29,0.95,N
30.31755,-91.22759,306.53,0.39,0.59,2025-01-14,0707,N21,VIIRS,n,2.0NRT,276.75,1.51,N
37.23398,-82.04007,310.29,0.45,0.39,2025-01-14,0707,N21,VIIRS,n,2.0NRT,272.26,1.56,N
38.06123,-77.32964,301.35,0.39,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,269.58,0.7,N
26.2791,-80.1533,321.6,0.4,0.37,2025-01-14,0707,N21,VIIRS,n,2.0NRT,290.33,2.23,N
32.23316,-80.84586,295.04,0.39,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,278.31,0.35,N
36.56177,-79.31705,325.94,0.39,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.71,4.25,N
31.15208,-87.98935,306.05,0.51,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,277.14,3.13,N
36.54738,-79.04261,309.67,0.38,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,269.11,1.24,N
33.10531,-86.79956,305.48,0.46,0.47,2025-01-14,0707,N21,VIIRS,n,2.0NRT,274.84,1.97,N
36.75956,-78.90938,305.75,0.38,0.36,2025-01-14,0707,N21,VIIRS,n,2.0NRT,268.81,1.22,N
33.22278,-86.81641,304.54,0.46,0.47,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.51,1.35,N
29.99919,-90.40002,300.97,0.34,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,284.01,1.14,N
32.93005,-82.16206,297.77,0.42,0.38,2025-01-14,0707,N21,VIIRS,n,2.0NRT,273.76,0.56,N
30.00122,-90.40538,332.01,0.35,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,285.75,2.13,N
33.2305,-87.51182,296.49,0.5,0.49,2025-01-14,0707,N21,VIIRS,n,2.0NRT,274.36,1.28,N
30.0015,-90.40896,295.5,0.35,0.56,2025-01-14,0707,N21,VIIRS,n,2.0NRT,277.57,1.79,N
29.75578,-93.87837,299.3,0.56,0.69,2025-01-14,0707,N21,VIIRS,n,2.0NRT,277.93,1.83,N
46.43176,-94.07959,323.69,0.54,0.42,2025-01-14,0843,N21,VIIRS,n,2.0NRT,250.7,7.01,N
48.72409,-113.34402,326.93,0.37,0.58,2025-01-14,0843,N21,VIIRS,n,2.0NRT,265.38,5.06,N
48.72127,-113.34077,344.57,0.37,0.58,2025-01-14,0843,N21,VIIRS,n,2.0NRT,266.93,5.26,N
47.75164,-114.26958,298.61,0.41,0.6,2025-01-14,0843,N21,VIIRS,n,2.0NRT,266.21,1.66,N
45.63213,-109.23354,296.57,0.45,0.47,2025-01-14,0843,N21,VIIRS,n,2.0NRT,267.6,1.17,N
47.54982,-116.72652,311.96,0.53,0.67,2025-01-14,0843,N21,VIIRS,n,2.0NRT,267.6,3.21,N
46.76346,-109.06324,336.02,0.45,0.47,2025-01-14,0843,N21,VIIRS,n,2.0NRT,269.58,6.69,N
46.76764,-109.11477,334.41,0.45,0.47,2025-01-14,0843,N21,VIIRS,n,2.0NRT,268.51,4.87,N
46.43392,-94.0794,324.06,0.54,0.42,2025-01-14,0843,N21,VIIRS,n,2.0NRT,248.56,4.24,N
48.72391,-113.33926,323.99,0.37,0.58,2025-01-14,0843,N21,VIIRS,n,2.0NRT,264.81,4.89,N
47.54976,-116.71999,306.36,0.53,0.67,2025-01-14,0843,N21,VIIRS,n,2.0NRT,267.22,3.21,N
47.54521,-116.72382,336.35,0.53,0.67,2025-01-14,0843,N21,VIIRS,n,2.0NRT,268.58,5.08,N
38.53709,-97.37696,298.12,0.56,0.43,2025-01-14,0845,N21,VIIRS,n,2.0NRT,266.83,1.01,N
44.58997,-117.29803,347.5,0.55,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,267.88,11.25,N
44.59609,-117.28744,299.72,0.55,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,266.75,2,N
37.58826,-97.98837,300.42,0.54,0.42,2025-01-14,0845,N21,VIIRS,n,2.0NRT,260.34,1.46,N
35.04609,-90.1647,297.88,0.54,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,270.59,1.16,N
44.58985,-117.29025,317.15,0.55,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,265.86,8.44,N
35.79378,-91.74651,307.9,0.42,0.61,2025-01-14,0845,N21,VIIRS,n,2.0NRT,268.01,1.46,N
35.88988,-89.78426,306.7,0.54,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,268.22,6.06,N
36.51828,-97.83739,307.6,0.39,0.44,2025-01-14,0845,N21,VIIRS,n,2.0NRT,271.32,1.37,N
35.64736,-89.931,296.68,0.53,0.67,2025-01-14,0845,N21,VIIRS,n,2.0NRT,269.26,1.98,N
35.88879,-89.77905,342.94,0.54,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,269.45,9.73,N
35.93605,-89.71349,320.72,0.54,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,270.04,2.94,N
40.13021,-96.11368,295.55,0.4,0.44,2025-01-14,0845,N21,VIIRS,n,2.0NRT,265.04,0.92,N
35.08867,-92.55575,298.94,0.4,0.6,2025-01-14,0845,N21,VIIRS,n,2.0NRT,263.49,0.64,N
35.8883,-89.77866,336.11,0.54,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,268.67,7.32,N
36.43676,-94.44878,299.12,0.58,0.52,2025-01-14,0845,N21,VIIRS,n,2.0NRT,268.71,1.93,N
44.60248,-117.29408,298.77,0.55,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,265.21,9.45,N
36.1949,-95.81108,301.52,0.5,0.49,2025-01-14,0845,N21,VIIRS,n,2.0NRT,271.77,1.69,N
38.1189,-99.18388,295.17,0.47,0.4,2025-01-14,0845,N21,VIIRS,n,2.0NRT,266.32,0.69,N
37.26419,-97.36485,335.28,0.39,0.44,2025-01-14,0845,N21,VIIRS,n,2.0NRT,269.22,6.05,N
35.47765,-95.50671,309.74,0.54,0.51,2025-01-14,0845,N21,VIIRS,n,2.0NRT,268.33,1.67,N
35.47811,-95.50709,298.57,0.54,0.51,2025-01-14,0845,N21,VIIRS,n,2.0NRT,267.85,2.85,N
44.60263,-117.30379,354.8,0.55,0.68,2025-01-14,0845,N21,VIIRS,n,2.0NRT,268.76,9.45,N
33.42131,-110.8603,299.1,0.39,0.44,2025-01-14,0847,N21,VIIRS,n,2.0NRT,270.13,28.6,N
29.9966,-90.39574,298.22,0.71,0.75,2025-01-14,0847,N21,VIIRS,n,2.0NRT,280.99,4.86,N
32.47451,-95.57585,295.02,0.62,0.54,2025-01-14,0847,N21,VIIRS,n,2.0NRT,270.24,0.79,N
29.73995,-95.12546,299.3,0.38,0.59,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.4,0.88,N
34.60645,-117.33869,300.66,0.47,0.64,2025-01-14,0847,N21,VIIRS,n,2.0NRT,272.53,1.36,N
32.59915,-117.01223,295.39,0.44,0.62,2025-01-14,0847,N21,VIIRS,n,2.0NRT,275.06,0.48,N
34.31078,-119.26964,295.36,0.61,0.71,2025-01-14,0847,N21,VIIRS,n,2.0NRT,277.83,0.78,N
32.97415,-102.74335,301.37,0.41,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.91,0.94,N
29.99834,-90.39512,304.64,0.71,0.75,2025-01-14,0847,N21,VIIRS,n,2.0NRT,280.1,4.61,N
30.06131,-90.60031,297.02,0.69,0.74,2025-01-14,0847,N21,VIIRS,n,2.0NRT,280.16,3.66,N
31.58943,-103.70171,310.19,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,272.62,1.49,N
32.42648,-100.3209,324.74,0.52,0.42,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.54,5.17,N
31.59029,-103.69444,301.85,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,270.93,0.77,N
31.59172,-103.70277,307.67,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.59,1.49,N
31.5941,-103.67621,301.43,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.59,0.9,N
31.59482,-103.68038,299.02,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.16,0.75,N
34.09528,-117.29848,323.61,0.47,0.64,2025-01-14,0847,N21,VIIRS,n,2.0NRT,275.24,2.71,N
32.16882,-101.89325,310.54,0.45,0.39,2025-01-14,0847,N21,VIIRS,n,2.0NRT,273.12,1.72,N
32.2663,-104.11073,295.44,0.39,0.36,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.43,0.72,N
32.4254,-100.31545,297.43,0.52,0.42,2025-01-14,0847,N21,VIIRS,n,2.0NRT,267.77,3.83,N
32.19246,-101.88237,295.72,0.45,0.39,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.2,0.8,N
31.77566,-103.63058,303.36,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,272.29,0.69,N
31.83311,-103.48808,310.27,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.59,1.19,N
34.32183,-111.05116,295.5,0.41,0.45,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.93,1.09,N
29.98222,-90.44788,301.48,0.71,0.75,2025-01-14,0847,N21,VIIRS,n,2.0NRT,276.22,1.34,N
34.10116,-117.29791,310.84,0.47,0.64,2025-01-14,0847,N21,VIIRS,n,2.0NRT,275.02,2.71,N
31.46378,-103.5351,295.73,0.41,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.84,0.77,N
32.18201,-101.86541,320.69,0.45,0.39,2025-01-14,0847,N21,VIIRS,n,2.0NRT,273.76,2.27,N
34.61024,-117.33608,299.9,0.47,0.64,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.48,1.42,N
31.80713,-103.89946,298.16,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.03,1.14,N
31.96591,-106.58557,312.1,0.39,0.36,2025-01-14,0847,N21,VIIRS,n,2.0NRT,274.09,1.48,N
32.41832,-104.18349,296.22,0.39,0.36,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.96,0.62,N
33.12859,-111.87733,317.14,0.44,0.46,2025-01-14,0847,N21,VIIRS,n,2.0NRT,268.83,2.86,N
33.12896,-111.87608,314.59,0.44,0.46,2025-01-14,0847,N21,VIIRS,n,2.0NRT,268.7,2.55,N
31.48446,-102.15552,304.58,0.45,0.39,2025-01-14,0847,N21,VIIRS,n,2.0NRT,270.3,0.99,N
33.77,-96.96383,314.73,0.49,0.48,2025-01-14,0847,N21,VIIRS,n,2.0NRT,269.9,3.06,N
32.21961,-103.53017,305.32,0.4,0.37,2025-01-14,0847,N21,VIIRS,n,2.0NRT,271.45,1.56,N
34.23703,-119.20746,313.16,0.6,0.71,2025-01-14,0847,N21,VIIRS,n,2.0NRT,279.51,2.57,N
34.23728,-119.21407,302.28,0.61,0.71,2025-01-14,0847,N21,VIIRS,n,2.0NRT,278.38,2.57,N
32.42901,-102.09333,303.48,0.44,0.38,2025-01-14,0847,N21,VIIRS,n,2.0NRT,268.28,1.16,N
